REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION,D - CASI TOTALI - A,D - DECEDUTI
2020-08-23,Sardegna,18,0,338,134,320,1734,124137.0,v1,81.0,0.0
2020-08-23,Sicilia,50,10,903,286,843,4002,326347.0,v1,35.0,0.0
2020-08-23,Piemonte,78,5,1061,4143,978,32343,558919.0,v1,42.0,0.0
2020-08-23,Lombardia,148,14,5782,16856,5620,98316,1483556.0,v1,239.0,4.0
2020-08-23,Calabria,11,1,166,97,154,1398,144912.0,v1,8.0,0.0
2020-08-23,PA Trento,3,1,43,405,39,5028,178747.0,v1,3.0,0.0
2020-08-23,Emilia-Romagna,77,8,2034,4456,1949,30915,827082.0,v1,127.0,1.0
2020-08-24,Marche,13,0,243,987,230,7113,194430.0,v1,3.0,0.0
2020-08-24,Molise,2,0,56,23,54,511,31404.0,v1,0.0,0.0
2020-08-24,Puglia,81,4,505,555,420,5070,284483.0,v1,45.0,0.0
2020-08-24,Piemonte,83,5,1095,4143,1007,32383,560823.0,v1,40.0,0.0
2020-08-24,Basilicata,2,0,70,28,68,502,53100.0,v1,0.0,0.0
2020-08-24,Veneto,43,4,2048,2104,2001,22071,1463152.0,v1,116.0,0.0
2020-08-24,Toscana,39,5,1015,1139,971,11219,499767.0,v1,44.0,0.0
2020-08-24,Lazio,299,6,2151,875,1846,10093,502648.0,v1,146.0,1.0
2020-08-24,Campania,72,2,1041,441,967,5838,386619.0,v1,116.0,0.0
2020-08-24,PA Bolzano,8,1,172,292,163,2884,130517.0,v1,15.0,0.0
2020-08-24,Emilia-Romagna,82,8,2139,4458,2049,31031,832101.0,v1,116.0,2.0
2020-08-24,Lombardia,153,15,5864,16857,5696,98426,1491278.0,v1,110.0,1.0
2020-08-24,Sicilia,54,9,947,286,884,4067,327815.0,v1,65.0,0.0
2020-08-24,Abruzzo,34,1,336,472,301,3652,148149.0,v1,4.0,0.0
2020-08-24,Liguria,22,0,401,1571,379,10671,224194.0,v1,26.0,0.0
2020-08-24,Valle d'Aosta,1,0,11,146,10,1221,24123.0,v1,0.0,0.0
2020-08-24,Friuli Venezia Giulia,11,2,291,348,278,3642,306058.0,v1,2.0,0.0
2020-08-24,Umbria,12,1,170,80,157,1650,142579.0,v1,11.0,0.0
2020-08-24,Calabria,13,1,167,97,153,1400,146186.0,v1,2.0,0.0
2020-08-24,PA Trento,3,1,44,405,40,5029,178894.0,v1,1.0,0.0
2020-08-24,Sardegna,18,0,429,134,411,1825,125231.0,v1,91.0,0.0
2020-08-25,Calabria,14,1,170,97,155,1408,147644.0,v1,8.0,0.0
2020-08-25,Umbria,12,1,195,80,182,1679,144589.0,v1,29.0,0.0
2020-08-25,Sardegna,19,0,463,134,444,1859,126815.0,v1,34.0,0.0
2020-08-25,Basilicata,2,0,73,28,71,505,53602.0,v1,3.0,0.0
2020-08-25,Friuli Venezia Giulia,13,2,298,348,283,3651,307466.0,v1,9.0,0.0
2020-08-25,Abruzzo,33,1,342,472,308,3662,148901.0,v1,10.0,0.0
2020-08-25,Sicilia,53,10,947,286,884,4091,330449.0,v1,24.0,0.0
2020-08-25,Marche,14,0,248,987,234,7124,195794.0,v1,11.0,0.0
2020-08-25,PA Trento,4,1,47,405,42,5032,179424.0,v1,3.0,0.0
2020-08-25,Campania,76,3,1164,442,1085,5976,390239.0,v1,138.0,1.0
2020-08-25,Lombardia,158,15,5787,16857,5614,98545,1501157.0,v1,119.0,0.0
2020-08-25,Toscana,41,5,1039,1139,993,11253,503641.0,v1,34.0,0.0
2020-08-25,PA Bolzano,8,1,177,292,168,2893,131107.0,v1,9.0,0.0
2020-08-25,Valle d'Aosta,1,0,13,146,12,1223,24230.0,v1,2.0,0.0
2020-08-25,Molise,2,0,56,23,54,511,31510.0,v1,0.0,0.0
2020-08-25,Liguria,24,0,413,1571,389,10683,225756.0,v1,12.0,0.0
2020-08-25,Lazio,281,6,2284,875,1997,10236,511984.0,v1,143.0,0.0
2020-08-25,Piemonte,79,6,1142,4143,1057,32440,564368.0,v1,57.0,0.0
2020-08-25,Emilia-Romagna,90,5,2189,4458,2094,31094,843153.0,v1,63.0,0.0
2020-08-25,Veneto,46,5,2119,2107,2068,22190,1476308.0,v1,119.0,3.0
2020-08-25,Puglia,88,4,548,555,456,5119,287755.0,v1,49.0,0.0
2020-08-26,Puglia,94,4,597,555,499,5170,291265.0,v1,51.0,0.0
2020-08-26,PA Bolzano,8,1,178,292,169,2898,132538.0,v1,5.0,0.0
2020-08-26,Sardegna,20,1,513,134,492,1912,128423.0,v1,53.0,0.0
2020-08-26,Umbria,11,1,212,80,200,1699,146429.0,v1,20.0,0.0
2020-08-26,PA Trento,4,1,47,405,42,5039,181322.0,v1,7.0,0.0
2020-08-26,Valle d'Aosta,0,0,12,146,12,1223,24438.0,v1,0.0,0.0
2020-08-26,Lombardia,158,17,5969,16857,5794,98814,1517718.0,v1,269.0,0.0
2020-08-26,Friuli Venezia Giulia,14,0,321,348,307,3684,312975.0,v1,33.0,0.0
2020-08-26,Marche,9,0,241,987,232,7133,197179.0,v1,9.0,0.0
2020-08-26,Calabria,14,0,173,97,159,1416,148868.0,v1,8.0,0.0
2020-08-26,Abruzzo,34,1,366,472,331,3687,150149.0,v1,25.0,0.0
2020-08-26,Lazio,263,6,2412,876,2143,10398,520992.0,v1,162.0,1.0
2020-08-26,Campania,75,3,1295,443,1217,6111,393265.0,v1,135.0,1.0
2020-08-26,Basilicata,2,0,74,28,72,508,54141.0,v1,3.0,0.0
2020-08-26,Molise,3,0,65,23,62,520,31860.0,v1,9.0,0.0
2020-08-26,Piemonte,83,6,1208,4144,1119,32515,569913.0,v1,75.0,1.0
2020-08-26,Sicilia,59,10,980,286,911,4124,333802.0,v1,33.0,0.0
2020-08-26,Veneto,46,6,2158,2116,2106,22337,1492410.0,v1,147.0,9.0
2020-08-26,Toscana,43,6,1191,1140,1142,11414,509725.0,v1,161.0,1.0
2020-08-26,Liguria,23,0,440,1571,417,10724,228099.0,v1,41.0,0.0
2020-08-26,Emilia-Romagna,92,6,2301,4458,2203,31214,853910.0,v1,120.0,0.0
2020-08-27,Piemonte,78,6,1281,4144,1197,32603,574815.0,v1,88.0,0.0
2020-08-27,Marche,8,0,283,987,275,7194,199348.0,v1,61.0,0.0
2020-08-27,Veneto,58,5,2221,2117,2158,22469,1507987.0,v1,132.0,1.0
2020-08-27,Puglia,97,3,637,556,537,5217,294426.0,v1,47.0,1.0
2020-08-27,PA Trento,4,1,61,405,56,5054,182673.0,v1,15.0,0.0
2020-08-27,Emilia-Romagna,93,8,2467,4458,2366,31385,864232.0,v1,171.0,0.0
2020-08-27,Basilicata,2,0,80,28,78,514,54695.0,v1,6.0,0.0
2020-08-27,Liguria,26,0,458,1571,432,10761,230312.0,v1,37.0,0.0
2020-08-27,Molise,3,0,66,23,63,521,32450.0,v1,1.0,0.0
2020-08-27,Toscana,43,5,1273,1140,1225,11513,515879.0,v1,99.0,0.0
2020-08-27,Campania,108,4,1423,445,1311,6241,396896.0,v1,130.0,2.0
2020-08-27,Calabria,14,0,179,97,165,1422,150472.0,v1,6.0,0.0
2020-08-27,Lazio,268,6,2555,877,2281,10550,531582.0,v1,152.0,1.0
2020-08-27,Lombardia,173,14,6225,16857,6038,99100,1535682.0,v1,286.0,0.0
2020-08-27,Umbria,12,1,222,80,209,1719,147895.0,v1,20.0,0.0
2020-08-27,Sicilia,62,10,1019,286,947,4174,337874.0,v1,50.0,0.0
2020-08-27,Valle d'Aosta,0,0,13,146,13,1224,24538.0,v1,1.0,0.0
2020-08-27,PA Bolzano,8,1,185,292,176,2907,133436.0,v1,9.0,0.0
2020-08-27,Sardegna,24,2,568,134,542,1967,130052.0,v1,55.0,0.0
2020-08-27,Abruzzo,37,1,381,472,343,3705,151723.0,v1,18.0,0.0
2020-08-27,Friuli Venezia Giulia,13,0,335,348,322,3709,316478.0,v1,25.0,0.0
2020-08-28,Lombardia,172,17,6454,16860,6265,99416,1555403.0,v1,316.0,3.0
2020-08-28,Marche,8,1,291,987,282,7211,200877.0,v1,17.0,0.0
2020-08-28,Lazio,283,6,2716,878,2427,10716,545595.0,v1,166.0,1.0
2020-08-28,Toscana,47,4,1349,1141,1298,11595,521946.0,v1,82.0,1.0
2020-08-28,Liguria,28,0,469,1571,441,10807,232350.0,v1,46.0,0.0
2020-08-28,Emilia-Romagna,94,9,2621,4459,2518,31547,874312.0,v1,162.0,1.0
2020-08-28,Sicilia,69,9,1058,286,980,4228,341110.0,v1,54.0,0.0
2020-08-28,Piemonte,82,6,1346,4145,1258,32694,579034.0,v1,91.0,1.0
2020-08-28,Campania,121,5,1596,445,1470,6424,402390.0,v1,183.0,0.0
2020-08-28,Molise,3,0,67,23,64,522,32919.0,v1,1.0,0.0
2020-08-28,Veneto,50,6,2253,2119,2197,22604,1522902.0,v1,135.0,2.0
2020-08-28,Abruzzo,39,1,383,472,343,3725,153133.0,v1,20.0,0.0
2020-08-28,Friuli Venezia Giulia,13,0,347,348,334,3728,318708.0,v1,19.0,0.0
2020-08-28,Basilicata,1,1,83,28,81,518,55308.0,v1,4.0,0.0
2020-08-28,PA Trento,6,1,74,405,67,5070,184063.0,v1,16.0,0.0
2020-08-28,Valle d'Aosta,1,0,15,146,14,1226,24628.0,v1,2.0,0.0
2020-08-28,Puglia,104,5,684,556,575,5268,297585.0,v1,51.0,0.0
2020-08-28,Umbria,12,0,229,80,217,1741,149916.0,v1,22.0,0.0
2020-08-28,Sardegna,23,2,622,134,597,2022,131604.0,v1,55.0,0.0
2020-08-28,PA Bolzano,8,1,189,292,180,2915,134717.0,v1,8.0,0.0
2020-08-28,Calabria,14,0,189,97,175,1432,152010.0,v1,10.0,0.0
2020-08-29,Calabria,17,0,198,97,181,1443,153540.0,v1,11.0,0.0
2020-08-29,Liguria,29,1,493,1571,463,10854,234286.0,v1,47.0,0.0
2020-08-29,Toscana,44,5,1421,1141,1372,11687,528647.0,v1,92.0,0.0
2020-08-29,Basilicata,1,1,87,28,85,523,56000.0,v1,5.0,0.0
2020-08-29,Umbria,11,1,238,80,226,1753,152004.0,v1,12.0,0.0
2020-08-29,Sicilia,70,10,1084,286,1004,4257,343982.0,v1,29.0,0.0
2020-08-29,Friuli Venezia Giulia,15,0,348,348,333,3748,323840.0,v1,20.0,0.0
2020-08-29,PA Bolzano,8,2,190,292,180,2924,136144.0,v1,9.0,0.0
2020-08-29,Sardegna,24,2,691,134,665,2092,133400.0,v1,70.0,0.0
2020-08-29,Abruzzo,37,1,395,472,357,3739,154590.0,v1,14.0,0.0
2020-08-29,Emilia-Romagna,98,10,2769,4459,2661,31696,884399.0,v1,149.0,0.0
2020-08-29,Campania,72,2,1771,445,1697,6612,406749.0,v1,188.0,0.0
2020-08-29,PA Trento,3,1,84,405,80,5084,185428.0,v1,14.0,0.0
2020-08-29,Molise,3,0,69,23,66,524,33077.0,v1,2.0,0.0
2020-08-29,Marche,10,1,296,987,285,7223,202668.0,v1,12.0,0.0
2020-08-29,Veneto,54,6,2345,2120,2285,22755,1540353.0,v1,151.0,1.0
2020-08-29,Puglia,112,5,748,556,631,5333,300338.0,v1,65.0,0.0
2020-08-29,Piemonte,81,5,1383,4145,1297,32784,582786.0,v1,90.0,0.0
2020-08-29,Lazio,293,8,2882,878,2581,10887,558605.0,v1,171.0,0.0
2020-08-29,Lombardia,185,18,6645,16860,6442,99705,1574104.0,v1,289.0,0.0
2020-08-29,Valle d'Aosta,1,0,19,146,18,1230,24678.0,v1,4.0,0.0
2020-08-30,Toscana,48,5,1503,1141,1450,11785,535080.0,v1,98.0,0.0
2020-08-30,Veneto,52,7,2345,2120,2286,22864,1547538.0,v1,109.0,0.0
2020-08-30,Emilia-Romagna,99,11,2868,4459,2758,31805,893601.0,v1,109.0,0.0
2020-08-30,Friuli Venezia Giulia,15,1,360,348,344,3764,325275.0,v1,16.0,0.0
2020-08-30,Lazio,310,7,3035,878,2718,11043,571389.0,v1,156.0,0.0
2020-08-30,Piemonte,85,5,1405,4146,1315,32844,585831.0,v1,60.0,1.0
2020-08-30,Puglia,117,5,817,556,695,5402,303046.0,v1,69.0,0.0
2020-08-30,Marche,12,1,302,987,289,7238,204089.0,v1,15.0,0.0
2020-08-30,Basilicata,1,1,88,28,86,524,56001.0,v1,1.0,0.0
2020-08-30,Abruzzo,37,1,429,472,391,3773,156774.0,v1,34.0,0.0
2020-08-30,Molise,3,0,70,23,67,525,33383.0,v1,1.0,0.0
2020-08-30,Umbria,10,1,262,80,251,1784,153666.0,v1,31.0,0.0
2020-08-30,Liguria,32,1,509,1571,476,10907,236042.0,v1,53.0,0.0
2020-08-30,PA Bolzano,8,2,190,292,180,2932,137117.0,v1,8.0,0.0
2020-08-30,Sardegna,28,3,712,134,681,2114,134534.0,v1,22.0,0.0
2020-08-30,Lombardia,194,20,6829,16863,6615,99940,1586967.0,v1,235.0,3.0
2020-08-30,Sicilia,68,10,1114,286,1036,4291,346347.0,v1,34.0,0.0
2020-08-30,Valle d'Aosta,2,0,23,146,21,1232,24783.0,v1,2.0,0.0
2020-08-30,PA Trento,3,1,87,405,83,5092,186481.0,v1,8.0,0.0
2020-08-30,Campania,110,4,2025,445,1911,6882,413478.0,v1,270.0,0.0
2020-08-30,Calabria,17,0,232,97,215,1477,154919.0,v1,34.0,0.0
2020-08-31,Calabria,21,0,245,97,224,1491,155845.0,v1,14.0,0.0
2020-08-31,Sardegna,28,4,789,134,757,2193,135617.0,v1,79.0,0.0
2020-08-31,PA Trento,5,1,91,405,85,5096,186593.0,v1,4.0,0.0
2020-08-31,PA Bolzano,8,2,190,292,180,2935,138021.0,v1,3.0,0.0
2020-08-31,Friuli Venezia Giulia,13,2,365,348,350,3769,325992.0,v1,5.0,0.0
2020-08-31,Umbria,10,2,268,80,256,1793,154171.0,v1,9.0,0.0
2020-08-31,Basilicata,1,1,88,28,86,524,56277.0,v1,0.0,0.0
2020-08-31,Lombardia,195,22,6952,16865,6735,100075,1596833.0,v1,135.0,2.0
2020-08-31,Puglia,116,7,844,556,721,5440,305020.0,v1,38.0,0.0
2020-08-31,Sicilia,70,10,1125,286,1045,4317,347662.0,v1,26.0,0.0
2020-08-31,Liguria,38,1,541,1571,502,10951,237402.0,v1,44.0,0.0
2020-08-31,Abruzzo,35,1,427,472,391,3777,157035.0,v1,4.0,0.0
2020-08-31,Toscana,52,8,1574,1141,1514,11858,539518.0,v1,73.0,0.0
2020-08-31,Piemonte,98,7,1432,4146,1327,32881,587908.0,v1,37.0,0.0
2020-08-31,Lazio,328,7,3174,878,2839,11191,584482.0,v1,148.0,0.0
2020-08-31,Marche,13,1,298,987,284,7240,204808.0,v1,2.0,0.0
2020-08-31,Veneto,51,8,2387,2120,2328,22929,1554195.0,v1,65.0,0.0
2020-08-31,Emilia-Romagna,106,9,2977,4463,2862,31922,899733.0,v1,117.0,4.0
2020-08-31,Valle d'Aosta,2,0,31,146,29,1241,24893.0,v1,9.0,0.0
2020-08-31,Molise,3,0,70,23,67,525,33593.0,v1,0.0,0.0
2020-08-31,Campania,95,1,2210,445,2114,7066,419261.0,v1,184.0,0.0
2020-09-01,Sardegna,31,6,837,134,800,2243,137366.0,v1,50.0,0.0
2020-09-01,Campania,143,6,2292,446,2143,7168,425098.0,v1,102.0,1.0
2020-09-01,Puglia,123,7,860,557,730,5479,308671.0,v1,39.0,1.0
2020-09-01,Piemonte,92,7,1464,4146,1365,32923,591905.0,v1,42.0,0.0
2020-09-01,Emilia-Romagna,106,9,3061,4463,2946,32021,910497.0,v1,99.0,0.0
2020-09-01,Veneto,69,9,2460,2122,2382,23026,1560793.0,v1,97.0,2.0
2020-09-01,Toscana,53,9,1581,1142,1519,11898,544447.0,v1,40.0,1.0
2020-09-01,Lazio,336,8,3285,878,2941,11316,594552.0,v1,125.0,0.0
2020-09-01,Marche,14,1,309,987,294,7256,206570.0,v1,16.0,0.0
2020-09-01,PA Trento,4,1,92,405,87,5099,187288.0,v1,3.0,0.0
2020-09-01,Molise,3,0,73,23,70,528,33739.0,v1,3.0,0.0
2020-09-01,Valle d'Aosta,3,0,30,146,27,1241,25057.0,v1,0.0,0.0
2020-09-01,Liguria,39,5,560,1571,516,10970,239123.0,v1,19.0,0.0
2020-09-01,Basilicata,1,1,88,28,86,524,56739.0,v1,0.0,0.0
2020-09-01,Lombardia,212,21,7082,16867,6849,100317,1613033.0,v1,242.0,2.0
2020-09-01,Sicilia,71,10,1152,287,1071,4350,351872.0,v1,33.0,1.0
2020-09-01,Calabria,22,0,266,97,244,1513,157402.0,v1,22.0,0.0
2020-09-01,PA Bolzano,8,2,201,292,191,2948,138640.0,v1,13.0,0.0
2020-09-01,Umbria,9,2,278,80,267,1803,156422.0,v1,10.0,0.0
2020-09-01,Abruzzo,29,1,406,472,376,3780,157881.0,v1,3.0,0.0
2020-09-01,Friuli Venezia Giulia,12,2,377,348,363,3786,328814.0,v1,17.0,0.0
2020-09-02,Campania,163,4,2402,446,2235,7285,430232.0,v1,117.0,0.0
2020-09-02,Puglia,140,6,922,557,776,5546,312954.0,v1,67.0,0.0
2020-09-02,Piemonte,90,7,1521,4147,1424,32989,597168.0,v1,66.0,1.0
2020-09-02,Basilicata,1,1,90,28,88,526,57324.0,v1,2.0,0.0
2020-09-02,Calabria,21,0,290,97,269,1545,159174.0,v1,32.0,0.0
2020-09-02,Toscana,58,8,1636,1142,1570,11967,552076.0,v1,69.0,0.0
2020-09-02,Lazio,343,9,3407,878,3055,11446,605096.0,v1,130.0,0.0
2020-09-02,Veneto,70,9,2556,2123,2477,23189,1578602.0,v1,163.0,1.0
2020-09-02,Sicilia,76,12,1227,287,1139,4433,357499.0,v1,83.0,0.0
2020-09-02,Marche,14,1,320,987,305,7273,207827.0,v1,17.0,0.0
2020-09-02,Emilia-Romagna,104,10,3103,4463,2989,32128,922192.0,v1,107.0,0.0
2020-09-02,Abruzzo,30,1,430,472,399,3804,159429.0,v1,24.0,0.0
2020-09-02,Friuli Venezia Giulia,11,3,387,349,373,3806,332115.0,v1,20.0,1.0
2020-09-02,Molise,3,0,73,23,70,528,34047.0,v1,0.0,0.0
2020-09-02,Lombardia,220,22,7278,16869,7036,100554,1630115.0,v1,237.0,2.0
2020-09-02,Sardegna,32,5,909,135,872,2316,139273.0,v1,73.0,1.0
2020-09-02,PA Trento,4,1,123,405,118,5132,188091.0,v1,33.0,0.0
2020-09-02,Liguria,38,6,607,1571,563,11017,241801.0,v1,47.0,0.0
2020-09-02,PA Bolzano,8,2,206,292,196,2958,139688.0,v1,10.0,0.0
2020-09-02,Valle d'Aosta,3,0,32,146,29,1243,25209.0,v1,2.0,0.0
2020-09-02,Umbria,8,2,298,80,288,1830,158956.0,v1,27.0,0.0
2020-09-03,Emilia-Romagna,108,11,3185,4463,3066,32246,932435.0,v1,118.0,0.0
2020-09-03,PA Bolzano,8,2,206,292,196,2962,140710.0,v1,4.0,0.0
2020-09-03,Abruzzo,33,1,454,472,420,3828,160980.0,v1,24.0,0.0
2020-09-03,Lombardia,225,27,7445,16870,7193,100782,1644192.0,v1,228.0,1.0
2020-09-03,Puglia,148,6,986,560,832,5624,316840.0,v1,78.0,3.0
2020-09-03,Calabria,20,1,294,97,273,1558,160804.0,v1,13.0,0.0
2020-09-03,Umbria,10,2,302,80,290,1839,160064.0,v1,9.0,0.0
2020-09-03,Valle d'Aosta,3,0,36,146,33,1247,25341.0,v1,4.0,0.0
2020-09-03,Piemonte,92,7,1586,4148,1487,33064,601368.0,v1,75.0,1.0
2020-09-03,PA Trento,3,1,210,405,206,5223,190408.0,v1,91.0,0.0
2020-09-03,Sardegna,35,6,946,135,905,2355,141041.0,v1,39.0,0.0
2020-09-03,Sicilia,81,12,1252,288,1159,4487,360966.0,v1,54.0,1.0
2020-09-03,Veneto,71,12,2614,2123,2531,23304,1592039.0,v1,115.0,0.0
2020-09-03,Basilicata,2,1,105,28,102,541,58050.0,v1,15.0,0.0
2020-09-03,Molise,3,0,75,23,72,530,34390.0,v1,2.0,0.0
2020-09-03,Friuli Venezia Giulia,12,3,402,349,387,3831,335163.0,v1,25.0,0.0
2020-09-03,Campania,185,4,2580,446,2391,7478,436399.0,v1,193.0,0.0
2020-09-03,Liguria,39,7,627,1572,581,11039,244415.0,v1,22.0,1.0
2020-09-03,Marche,13,1,335,988,321,7294,209592.0,v1,21.0,1.0
2020-09-03,Lazio,351,9,3544,879,3184,11600,616425.0,v1,154.0,1.0
2020-09-03,Toscana,63,7,1731,1143,1661,12080,560036.0,v1,113.0,1.0
2020-09-04,Marche,12,1,341,988,328,7311,211130.0,v1,17.0,0.0
2020-09-04,Liguria,48,6,673,1572,619,11086,246584.0,v1,47.0,0.0
2020-09-04,Emilia-Romagna,114,13,3189,4463,3062,32371,942445.0,v1,125.0,0.0
2020-09-04,Molise,3,0,78,23,75,534,34595.0,v1,4.0,0.0
2020-09-04,Veneto,79,10,2780,2126,2691,23577,1611553.0,v1,273.0,3.0
2020-09-04,Toscana,67,8,1817,1143,1742,12179,567766.0,v1,99.0,0.0
2020-09-04,Lazio,363,9,3688,879,3316,11771,628169.0,v1,171.0,0.0
2020-09-04,Piemonte,110,7,1648,4149,1531,33146,605811.0,v1,82.0,1.0
2020-09-04,Puglia,150,7,1086,560,929,5741,320159.0,v1,117.0,0.0
2020-09-04,Abruzzo,32,1,471,472,438,3853,162483.0,v1,25.0,0.0
2020-09-04,Sardegna,41,6,1010,135,963,2421,143293.0,v1,66.0,0.0
2020-09-04,Lombardia,244,26,7669,16876,7399,101119,1671516.0,v1,337.0,6.0
2020-09-04,Valle d'Aosta,2,0,35,146,33,1249,25417.0,v1,2.0,0.0
2020-09-04,PA Bolzano,8,2,209,292,199,2973,141647.0,v1,11.0,0.0
2020-09-04,Umbria,11,3,327,80,313,1874,162240.0,v1,35.0,0.0
2020-09-04,Friuli Venezia Giulia,11,4,412,349,397,3854,338607.0,v1,23.0,0.0
2020-09-04,Sicilia,87,11,1284,288,1186,4565,365207.0,v1,78.0,0.0
2020-09-04,Basilicata,3,1,108,28,104,548,58690.0,v1,7.0,0.0
2020-09-04,Campania,196,5,2731,447,2530,7649,442610.0,v1,171.0,1.0
2020-09-04,Calabria,19,1,313,97,293,1577,162488.0,v1,19.0,0.0
2020-09-04,PA Trento,7,0,230,405,223,5246,192333.0,v1,23.0,0.0
2020-09-05,Sardegna,44,8,1070,136,1018,2486,145688.0,v1,65.0,1.0
2020-09-05,Umbria,13,2,337,81,322,1890,164208.0,v1,16.0,1.0
2020-09-05,Valle d'Aosta,1,0,34,146,33,1249,25492.0,v1,0.0,0.0
2020-09-05,Molise,3,0,75,23,72,534,34939.0,v1,0.0,0.0
2020-09-05,Puglia,148,7,1122,562,967,5796,323322.0,v1,55.0,2.0
2020-09-05,Piemonte,106,7,1685,4150,1572,33200,609316.0,v1,54.0,1.0
2020-09-05,Emilia-Romagna,122,12,3251,4464,3117,32505,952511.0,v1,134.0,1.0
2020-09-05,Toscana,69,8,1889,1143,1812,12292,576120.0,v1,113.0,0.0
2020-09-05,Veneto,79,9,2877,2130,2789,23765,1627493.0,v1,188.0,4.0
2020-09-05,PA Bolzano,8,2,218,292,208,2996,143127.0,v1,23.0,0.0
2020-09-05,Lombardia,245,23,7922,16877,7654,101507,1694925.0,v1,388.0,1.0
2020-09-05,Marche,13,1,369,988,355,7343,212769.0,v1,32.0,0.0
2020-09-05,Campania,207,6,2844,448,2631,7768,449451.0,v1,119.0,1.0
2020-09-05,Lazio,344,11,3807,880,3452,11929,639909.0,v1,158.0,1.0
2020-09-05,Liguria,54,7,707,1573,646,11181,249281.0,v1,95.0,1.0
2020-09-05,Abruzzo,32,2,483,472,449,3865,164140.0,v1,12.0,0.0
2020-09-05,Calabria,20,0,325,98,305,1596,164442.0,v1,19.0,1.0
2020-09-05,Sicilia,88,12,1343,289,1243,4679,370480.0,v1,114.0,1.0
2020-09-05,Basilicata,3,1,115,28,111,555,59354.0,v1,7.0,0.0
2020-09-05,PA Trento,6,0,276,405,270,5299,194041.0,v1,53.0,0.0
2020-09-05,Friuli Venezia Giulia,15,3,445,349,427,3903,341393.0,v1,49.0,0.0
2020-09-06,Lazio,355,10,3913,881,3548,12051,650695.0,v1,122.0,1.0
2020-09-06,Emilia-Romagna,124,14,3370,4464,3232,32628,962743.0,v1,123.0,0.0
2020-09-06,Liguria,62,9,768,1575,697,11292,250867.0,v1,111.0,2.0
2020-09-06,Piemonte,111,8,1727,4150,1608,33256,612212.0,v1,56.0,0.0
2020-09-06,Sicilia,86,13,1334,289,1235,4716,372801.0,v1,37.0,0.0
2020-09-06,Veneto,79,12,2939,2130,2848,23944,1636958.0,v1,179.0,0.0
2020-09-06,Toscana,77,8,1994,1143,1909,12414,583923.0,v1,122.0,0.0
2020-09-06,Puglia,155,7,1167,563,1005,5856,326680.0,v1,60.0,1.0
2020-09-06,Molise,3,0,77,23,74,536,35199.0,v1,2.0,0.0
2020-09-06,Campania,221,7,2942,448,2714,7868,454878.0,v1,100.0,0.0
2020-09-06,Sardegna,45,8,1085,136,1032,2505,146863.0,v1,19.0,0.0
2020-09-06,PA Trento,5,0,298,405,293,5332,195479.0,v1,33.0,0.0
2020-09-06,Umbria,13,2,356,81,341,1915,165458.0,v1,25.0,0.0
2020-09-06,Friuli Venezia Giulia,15,4,459,349,440,3923,342676.0,v1,20.0,0.0
2020-09-06,Calabria,25,0,349,98,324,1623,165950.0,v1,27.0,0.0
2020-09-06,PA Bolzano,8,2,218,292,208,3003,143681.0,v1,7.0,0.0
2020-09-06,Abruzzo,32,2,509,472,475,3891,165666.0,v1,26.0,0.0
2020-09-06,Valle d'Aosta,1,0,34,146,33,1249,25578.0,v1,0.0,0.0
2020-09-06,Lombardia,248,25,8031,16880,7758,101705,1707042.0,v1,198.0,3.0
2020-09-06,Marche,14,1,385,988,370,7363,214110.0,v1,20.0,0.0
2020-09-06,Basilicata,4,1,123,28,118,564,59798.0,v1,9.0,0.0
2020-09-07,Umbria,15,2,366,81,349,1928,165993.0,v1,13.0,0.0
2020-09-07,Sicilia,101,13,1379,289,1265,4765,375134.0,v1,49.0,0.0
2020-09-07,PA Trento,5,0,315,405,310,5349,195801.0,v1,17.0,0.0
2020-09-07,Abruzzo,31,2,520,472,487,3906,166611.0,v1,15.0,0.0
2020-09-07,Sardegna,46,10,1142,136,1086,2564,148018.0,v1,59.0,0.0
2020-09-07,Valle d'Aosta,1,0,34,146,33,1249,25724.0,v1,0.0,0.0
2020-09-07,Lombardia,242,26,8110,16886,7842,101814,1716130.0,v1,109.0,6.0
2020-09-07,Basilicata,4,1,119,28,114,565,59870.0,v1,1.0,0.0
2020-09-07,Calabria,29,1,355,98,325,1640,166570.0,v1,17.0,0.0
2020-09-07,Molise,3,0,86,23,83,545,35376.0,v1,9.0,0.0
2020-09-07,Friuli Venezia Giulia,16,4,462,349,442,3934,344376.0,v1,11.0,0.0
2020-09-07,Piemonte,105,8,1752,4151,1639,33293,614762.0,v1,37.0,1.0
2020-09-07,Liguria,67,10,823,1577,746,11351,251611.0,v1,59.0,2.0
2020-09-07,Marche,16,1,387,988,370,7369,214746.0,v1,6.0,0.0
2020-09-07,PA Bolzano,8,2,215,292,205,3003,144481.0,v1,0.0,0.0
2020-09-07,Puglia,167,6,1197,565,1024,5899,328329.0,v1,43.0,2.0
2020-09-07,Campania,223,7,3190,448,2960,8128,459140.0,v1,260.0,0.0
2020-09-07,Emilia-Romagna,119,18,3493,4464,3356,32760,968146.0,v1,132.0,0.0
2020-09-07,Veneto,85,13,2943,2130,2845,24013,1642047.0,v1,69.0,0.0
