REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION
2021-02-14,Calabria,206,22,6752,647,6524,35430,151,v6
2021-02-14,Sardegna,320,27,14002,1066,13655,40192,83,v6
2021-02-14,Umbria,451,84,8166,904,7631,40959,292,v6
2021-02-14,Abruzzo,547,52,11648,1563,11049,47771,222,v6
2021-02-14,PA Bolzano,255,40,8358,943,8063,40096,395,v6
2021-02-14,Marche,544,80,8130,2104,7506,60808,355,v6
2021-02-14,Molise,69,9,1585,308,1507,9483,112,v6
2021-02-14,Friuli Venezia Giulia,414,61,9771,2693,9296,68369,216,v6
2021-02-14,Puglia,1359,161,41654,3599,40134,134678,732,v6
2021-02-14,Toscana,693,130,12165,4431,11342,143070,725,v6
2021-02-14,Sicilia,1030,165,34866,3848,33671,145744,479,v6
2021-02-14,Lazio,2092,259,39589,5472,37238,217633,809,v6
2021-02-14,Piemonte,1913,140,12361,9131,10308,230039,549,v6
2021-02-14,Emilia-Romagna,1911,171,37920,10126,35838,235661,1323,v6
2021-02-14,Campania,1322,111,68994,4006,67561,239851,1603,v6
2021-02-14,Veneto,927,113,24814,9498,23774,319142,515,v6
2021-02-14,Liguria,591,62,5015,3515,4362,73815,274,v6
2021-02-14,Valle d'Aosta,13,2,137,413,122,7909,5,v6
2021-02-15,Lombardia,3572,366,48630,27816,44692,560291,945,v6
2021-02-15,Basilicata,70,6,3435,353,3359,14280,29,v6
2021-02-15,PA Trento,174,27,2683,1179,2482,26164,26,v6
2021-02-15,Calabria,195,22,6746,649,6529,35558,128,v6
2021-02-15,Sardegna,320,25,13945,1072,13600,40247,56,v6
2021-02-15,Umbria,464,84,8152,911,7604,41068,109,v6
2021-02-15,Abruzzo,537,57,11977,1575,11383,48299,533,v6
2021-02-15,PA Bolzano,258,39,8331,946,8034,40240,212,v6
2021-02-15,Marche,537,83,8144,2116,7524,60936,128,v6
2021-02-15,Molise,74,11,1566,310,1481,9524,41,v6
2021-02-15,Friuli Venezia Giulia,412,63,9759,2705,9284,68395,40,v6
2021-02-15,Puglia,1345,159,40464,3621,38960,135028,345,v6
2021-02-15,Toscana,713,132,12336,4449,11491,143496,428,v6
2021-02-15,Sicilia,1035,165,34549,3869,33349,146076,332,v6
2021-02-15,Lazio,2090,254,38430,5506,36086,218342,760,v6
2021-02-15,Piemonte,1933,144,12326,9145,10249,230424,438,v6
2021-02-15,Emilia-Romagna,1972,172,37570,10147,35426,237049,1391,v6
2021-02-15,Campania,1281,107,69056,4022,67668,240766,966,v6
2021-02-15,Veneto,929,110,24810,9509,23771,319390,241,v6
2021-02-15,Liguria,594,61,5051,3522,4396,74009,194,v6
2021-02-15,Valle d'Aosta,10,2,138,413,126,7918,9,v6
2021-02-16,Lombardia,3693,373,48673,27854,44607,561691,1696,v6
2021-02-16,Basilicata,72,7,3460,354,3381,14360,80,v6
2021-02-16,PA Trento,168,27,2717,1183,2522,26192,195,v6
2021-02-16,Calabria,197,20,6660,650,6443,35679,121,v6
2021-02-16,Sardegna,311,24,13826,1079,13491,40313,66,v6
2021-02-16,Umbria,463,84,8285,922,7738,41301,233,v6
2021-02-16,Abruzzo,535,64,12304,1582,11705,48791,493,v6
2021-02-16,PA Bolzano,254,39,7949,951,7656,40397,564,v6
2021-02-16,Marche,535,80,8005,2120,7390,61213,277,v6
2021-02-16,Molise,80,11,1514,314,1423,9531,7,v6
2021-02-16,Friuli Venezia Giulia,396,60,9471,2715,9015,68570,260,v6
2021-02-16,Puglia,1324,156,39188,3655,37708,135708,694,v6
2021-02-16,Toscana,718,133,12311,4464,11460,143921,444,v6
2021-02-16,Sicilia,1005,158,34480,3891,33317,146701,625,v6
2021-02-16,Lazio,2065,253,37261,5538,34943,219182,894,v6
2021-02-16,Piemonte,1900,141,12226,9182,10185,231054,771,v6
2021-02-16,Emilia-Romagna,1975,175,37037,10182,34887,237999,968,v6
2021-02-16,Campania,1284,106,68980,4039,67590,241765,1135,v6
2021-02-16,Veneto,893,102,24253,9551,23258,319819,638,v6
2021-02-16,Liguria,587,59,4960,3532,4314,74230,221,v6
2021-02-16,Valle d'Aosta,8,2,126,413,116,7922,4,v6
2021-02-17,Lombardia,3740,363,48693,27883,44590,563153,1764,v6
2021-02-17,Basilicata,72,7,3453,359,3374,14445,85,v6
2021-02-17,PA Trento,162,26,2787,1187,2599,26254,311,v6
2021-02-17,Calabria,179,18,6531,657,6334,35849,170,v6
2021-02-17,Sardegna,302,29,13658,1088,13327,40422,109,v6
2021-02-17,Umbria,471,83,8431,933,7877,41739,438,v6
2021-02-17,Abruzzo,551,63,12207,1588,11593,49229,438,v6
2021-02-17,PA Bolzano,254,39,7812,956,7519,40614,450,v6
2021-02-17,Marche,534,78,8155,2135,7543,61684,471,v6
2021-02-17,Molise,77,12,1554,319,1465,9651,120,v6
2021-02-17,Friuli Venezia Giulia,384,59,9412,2722,8969,68822,333,v6
2021-02-17,Puglia,1314,156,38034,3672,36564,136600,883,v6
2021-02-17,Toscana,699,137,12396,4486,11560,144671,773,v6
2021-02-17,Sicilia,961,154,33655,3915,32540,147185,484,v6
2021-02-17,Lazio,2044,239,36607,5593,34324,219987,871,v6
2021-02-17,Piemonte,1875,138,12167,9204,10154,231893,959,v6
2021-02-17,Emilia-Romagna,1902,176,35268,10213,33190,239015,1025,v6
2021-02-17,Campania,1301,107,69679,4053,68271,243205,1575,v6
2021-02-17,Veneto,875,97,23378,9621,22406,320311,492,v6
2021-02-17,Liguria,569,60,4856,3543,4227,74539,309,v6
2021-02-17,Valle d'Aosta,8,2,131,413,121,7936,14,v6
2021-02-18,Lombardia,3716,368,49973,27938,45889,565413,2540,v6
2021-02-18,Basilicata,73,6,3474,359,3395,14556,111,v6
2021-02-18,PA Trento,172,27,2899,1189,2700,26315,292,v6
2021-02-18,Calabria,173,20,6465,659,6272,36015,166,v6
2021-02-18,Sardegna,295,25,13502,1096,13182,40522,100,v6
2021-02-18,Umbria,469,85,8418,948,7864,42058,319,v6
2021-02-18,Abruzzo,552,70,12308,1599,11686,49710,482,v6
2021-02-18,PA Bolzano,253,37,7853,961,7563,40879,478,v6
2021-02-18,Marche,520,79,8356,2152,7757,62216,532,v6
2021-02-18,Molise,77,12,1620,322,1531,9800,149,v6
2021-02-18,Friuli Venezia Giulia,361,58,9410,2733,8991,69019,262,v6
2021-02-18,Puglia,1283,159,35729,3709,34287,137434,844,v6
2021-02-18,Toscana,717,144,12803,4497,11942,145589,956,v6
2021-02-18,Sicilia,930,145,33004,3941,31929,147665,480,v6
2021-02-18,Lazio,1945,232,35638,5634,33461,220954,1025,v6
2021-02-18,Piemonte,1866,128,12006,9220,10012,232279,501,v6
2021-02-18,Emilia-Romagna,1890,181,34929,10235,32858,240569,1565,v6
2021-02-18,Campania,1290,110,69182,4082,67782,244622,1573,v6
2021-02-18,Veneto,830,98,21986,9651,21058,321135,1042,v6
2021-02-18,Liguria,541,59,4810,3544,4210,74873,334,v6
2021-02-18,Valle d'Aosta,10,2,136,413,124,7947,11,v6
2021-02-19,Lombardia,3733,373,51789,27971,47683,568878,3724,v6
2021-02-19,Basilicata,77,4,3535,362,3454,14692,136,v6
2021-02-19,PA Trento,172,25,2884,1193,2687,26365,256,v6
2021-02-19,Calabria,173,15,6500,663,6312,36192,177,v6
2021-02-19,Sardegna,282,27,13329,1102,13020,40566,44,v6
2021-02-19,Umbria,462,83,8439,959,7894,42359,301,v6
2021-02-19,Abruzzo,546,73,12377,1608,11758,50204,494,v6
2021-02-19,PA Bolzano,254,36,7278,970,6988,41199,524,v6
2021-02-19,Marche,524,82,8501,2169,7895,62704,488,v6
2021-02-19,Molise,80,11,1683,327,1592,9914,114,v6
2021-02-19,Friuli Venezia Giulia,349,56,9361,2748,8956,69247,310,v6
2021-02-19,Puglia,1261,163,33330,3736,31906,138294,874,v6
2021-02-19,Toscana,723,149,13210,4516,12338,146482,924,v6
2021-02-19,Sicilia,884,150,31569,3963,30535,148105,440,v6
2021-02-19,Lazio,1925,231,35608,5672,33452,221871,990,v6
2021-02-19,Piemonte,1849,130,12437,9245,10458,233436,1307,v6
2021-02-19,Emilia-Romagna,1902,183,34937,10281,32852,242378,1821,v6
2021-02-19,Campania,1313,110,69229,4095,67806,246087,1616,v6
2021-02-19,Veneto,790,98,21487,9683,20599,321792,657,v6
2021-02-19,Liguria,523,58,4832,3559,4251,75147,274,v6
2021-02-19,Valle d'Aosta,9,2,133,413,122,7955,8,v6
2021-02-20,Lombardia,3722,382,53365,28008,49261,571580,3019,v6
2021-02-20,Basilicata,79,4,3546,364,3463,14780,88,v6
2021-02-20,PA Trento,162,27,3024,1194,2835,26434,312,v6
2021-02-20,Calabria,163,15,6598,665,6420,36410,218,v6
2021-02-20,Sardegna,277,29,13280,1109,12974,40639,73,v6
2021-02-20,Umbria,459,86,8520,972,7975,42722,363,v6
2021-02-20,Abruzzo,567,75,12483,1610,11841,50590,387,v6
2021-02-20,PA Bolzano,249,36,7131,974,6846,41482,477,v6
2021-02-20,Marche,532,80,8693,2177,8081,63251,547,v6
2021-02-20,Molise,91,13,1707,331,1603,10007,93,v6
2021-02-20,Friuli Venezia Giulia,348,60,9252,2756,8844,69463,326,v6
2021-02-20,Puglia,1251,164,33084,3759,31669,139183,905,v6
2021-02-20,Toscana,746,147,13737,4531,12844,147411,953,v6
2021-02-20,Sicilia,862,145,29906,3981,28899,148579,474,v6
2021-02-20,Lazio,1883,228,35446,5704,33335,222750,921,v6
2021-02-20,Piemonte,1857,130,12608,9257,10621,234093,765,v6
2021-02-20,Emilia-Romagna,1899,176,35133,10304,33058,244079,1724,v6
2021-02-20,Campania,1289,112,70352,4106,68951,247592,1677,v6
2021-02-20,Veneto,772,100,21787,9701,20915,323036,1244,v6
2021-02-20,Liguria,509,53,4837,3569,4275,75508,361,v6
2021-02-20,Valle d'Aosta,8,1,134,414,125,7959,4,v6
2021-02-21,Lombardia,3741,386,55045,28058,50918,573899,2514,v6
2021-02-21,Basilicata,78,4,3578,365,3496,14845,65,v6
2021-02-21,PA Trento,167,29,3109,1194,2913,26491,259,v6
2021-02-21,Calabria,167,16,6367,666,6184,36580,170,v6
2021-02-21,Sardegna,275,26,13208,1113,12907,40672,33,v6
2021-02-21,Umbria,468,83,8548,983,7997,42992,270,v6
2021-02-21,Abruzzo,586,76,12924,1620,12262,51093,503,v6
2021-02-21,PA Bolzano,246,36,6959,980,6677,41694,313,v6
2021-02-21,Marche,531,75,8912,2184,8306,63739,488,v6
2021-02-21,Molise,91,14,1689,333,1584,10074,67,v6
2021-02-21,Friuli Venezia Giulia,350,57,9274,2764,8867,69682,284,v6
2021-02-21,Puglia,1262,169,33198,3765,31767,139931,758,v6
2021-02-21,Toscana,744,147,14215,4546,13324,148354,968,v6
2021-02-21,Sicilia,846,143,29180,3999,28191,148990,411,v6
2021-02-21,Lazio,1859,234,35439,5719,33346,223773,1048,v6
2021-02-21,Piemonte,1868,138,12820,9265,10814,234831,802,v6
2021-02-21,Emilia-Romagna,1939,184,36028,10345,33905,245917,1852,v6
2021-02-21,Campania,1300,120,71294,4120,69874,249035,1658,v6
2021-02-21,Veneto,764,102,22085,9712,21219,323754,718,v6
2021-02-21,Liguria,516,54,4890,3573,4320,75774,266,v6
2021-02-21,Valle d'Aosta,6,1,133,414,126,7964,5,v6
2021-02-22,Lombardia,3826,391,53369,28103,49152,575328,1491,v6
2021-02-22,Basilicata,80,4,3589,368,3505,14886,41,v6
2021-02-22,PA Trento,175,30,2993,1196,2788,26520,60,v6
2021-02-22,Calabria,176,19,6342,667,6147,36698,118,v6
2021-02-22,Sardegna,264,27,13162,1118,12871,40749,77,v6
2021-02-22,Umbria,475,81,8474,993,7918,43089,97,v6
2021-02-22,Abruzzo,593,76,12973,1628,12304,51442,351,v6
2021-02-22,PA Bolzano,259,33,6924,993,6632,41813,183,v6
2021-02-22,Marche,543,78,8909,2195,8288,63856,117,v6
2021-02-22,Molise,97,13,1702,336,1592,10157,83,v6
2021-02-22,Friuli Venezia Giulia,350,56,9291,2775,8885,69796,145,v6
2021-02-22,Puglia,1282,160,32695,3782,31253,140281,343,v6
2021-02-22,Sicilia,843,142,29367,4018,28382,149402,412,v6
2021-02-22,Toscana,797,155,14787,4562,13835,149235,911,v6
2021-02-22,Lazio,1861,233,35210,5743,33116,224571,854,v6
2021-02-22,Piemonte,1905,141,12920,9287,10874,235415,639,v6
2021-02-22,Emilia-Romagna,2017,194,36516,10368,34305,247747,1847,v6
2021-02-22,Campania,1319,125,71252,4141,69808,250155,1202,v6
2021-02-22,Veneto,772,103,22284,9721,21409,323890,509,v6
2021-02-22,Liguria,515,56,4998,3584,4427,75910,136,v6
2021-02-22,Valle d'Aosta,6,1,146,414,139,7978,14,v6
2021-02-23,Lombardia,3917,408,54715,28146,50390,577257,2480,v6
2021-02-23,Basilicata,79,5,3692,368,3608,15037,151,v6
2021-02-23,PA Trento,174,32,2992,1197,2786,26559,232,v6
2021-02-23,Calabria,181,19,6198,668,5998,36814,116,v6
2021-02-23,Sardegna,247,24,13087,1125,12816,40796,47,v6
2021-02-23,Umbria,473,79,8509,1003,7957,43351,262,v6
2021-02-23,Abruzzo,595,78,12823,1652,12150,51764,322,v6
2021-02-23,PA Bolzano,259,33,7106,1006,6814,41927,374,v6
2021-02-23,Marche,555,78,9124,2204,8491,64437,581,v6
2021-02-23,Molise,106,15,1721,341,1600,10183,26,v6
2021-02-23,Friuli Venezia Giulia,353,57,9171,2792,8761,69948,241,v6
2021-02-23,Puglia,1265,164,32442,3814,31013,141134,823,v6
2021-02-23,Sicilia,818,135,28657,4039,27704,149854,452,v6
2021-02-23,Toscana,824,159,15121,4582,14138,150029,824,v6
2021-02-23,Lazio,1850,229,34927,5776,32848,225395,889,v6
2021-02-23,Piemonte,1919,145,13105,9309,11041,236183,1023,v6
2021-02-23,Emilia-Romagna,2043,196,36725,10393,34486,249318,1588,v6
2021-02-23,Campania,1327,132,70533,4179,69074,251263,1436,v6
2021-02-23,Veneto,806,105,22297,9742,21386,324952,1062,v6
2021-02-23,Liguria,498,53,4867,3597,4316,76291,381,v6
2021-02-23,Valle d'Aosta,6,0,136,415,130,7982,4,v6
2021-02-24,Lombardia,3946,406,55225,28184,50873,579930,3310,v6
2021-02-24,Basilicata,82,5,3793,369,3706,15203,166,v6
2021-02-24,PA Trento,170,35,3070,1200,2865,26616,357,v6
2021-02-24,Calabria,180,19,6169,671,5970,37092,278,v6
2021-02-24,Sardegna,238,21,12971,1132,12712,40861,65,v6
2021-02-24,Umbria,460,80,8417,1014,7877,43643,292,v6
2021-02-24,Abruzzo,617,76,12720,1662,12027,52299,535,v6
2021-02-24,PA Bolzano,227,35,7011,1012,6749,42132,355,v6
2021-02-24,Marche,555,84,9363,2209,8724,65053,616,v6
2021-02-24,Molise,96,14,1709,343,1599,10288,110,v6
2021-02-24,Friuli Venezia Giulia,345,58,9317,2802,8914,70265,503,v6
2021-02-24,Puglia,1255,162,32090,3838,30673,142137,991,v6
2021-02-24,Sicilia,816,130,27690,4060,26744,150396,542,v6
2021-02-24,Toscana,842,163,15405,4599,14400,150861,857,v6
2021-02-24,Lazio,1827,227,34880,5814,32826,226489,1188,v6
2021-02-24,Piemonte,1911,152,13617,9326,11554,237439,1453,v6
2021-02-24,Emilia-Romagna,2025,201,36771,10426,34545,250722,1427,v6
2021-02-24,Campania,1319,130,71830,4219,70381,253145,2185,v6
2021-02-24,Veneto,798,103,22332,9763,21431,325386,895,v6
2021-02-24,Liguria,499,55,4907,3608,4353,76576,285,v6
2021-02-24,Valle d'Aosta,9,1,146,415,136,7996,14,v6
2021-02-25,Lombardia,4024,407,57828,28228,53397,583731,4243,v6
2021-02-25,Basilicata,85,5,3863,370,3773,15327,124,v6
2021-02-25,PA Trento,168,36,3315,1203,3111,26746,406,v6
2021-02-25,Calabria,186,17,6134,674,5931,37286,194,v6
2021-02-25,Sardegna,229,22,12892,1142,12641,40941,80,v6
2021-02-25,Umbria,448,77,8322,1023,7797,43910,267,v6
2021-02-25,PA Bolzano,225,34,6929,1015,6670,42328,355,v6
2021-02-25,Abruzzo,609,78,12635,1678,11948,52951,653,v6
2021-02-25,Marche,559,84,9610,2219,8967,65785,732,v6
2021-02-25,Molise,109,15,1698,346,1574,10353,65,v6
2021-02-25,Friuli Venezia Giulia,335,56,9640,2817,9249,70714,683,v6
2021-02-25,Puglia,1253,165,31972,3865,30554,143267,1154,v6
2021-02-25,Sicilia,799,131,27026,4075,26096,151009,613,v6
2021-02-25,Toscana,853,159,16130,4613,15118,152199,1374,v6
2021-02-25,Lazio,1807,227,34995,5832,32961,227660,1256,v6
2021-02-25,Piemonte,1909,162,14323,9346,12252,238693,1454,v6
2021-02-25,Emilia-Romagna,2058,203,37693,10459,35432,252796,2090,v6
2021-02-25,Campania,1305,131,72972,4248,71536,255252,2385,v6
2021-02-25,Veneto,793,106,22949,9791,22050,326690,1304,v6
2021-02-25,Liguria,493,52,5075,3615,4530,77028,452,v6
2021-02-25,Valle d'Aosta,10,1,142,415,131,7998,2,v6
2021-02-26,Lombardia,4034,416,61267,28275,56817,587855,4557,v6
2021-02-26,Basilicata,87,7,3860,370,3766,15414,87,v6
2021-02-26,PA Trento,173,38,3521,1204,3310,26902,351,v6
2021-02-26,Calabria,189,19,6239,677,6031,37527,241,v6
2021-02-26,Sardegna,224,22,12817,1147,12571,41011,70,v6
2021-02-26,Umbria,441,78,8328,1030,7809,44241,331,v6
2021-02-26,PA Bolzano,223,34,6775,1022,6518,42554,350,v6
2021-02-26,Abruzzo,614,74,12731,1689,12043,53545,594,v6
2021-02-26,Marche,561,81,9744,2224,9102,66471,686,v6
2021-02-26,Molise,95,16,1746,349,1635,10484,131,v6
2021-02-26,Friuli Venezia Giulia,348,56,9875,2823,9471,71008,468,v6
2021-02-26,Puglia,1246,164,32039,3887,30629,144365,1104,v6
2021-02-26,Sicilia,776,132,26597,4096,25689,151587,578,v6
2021-02-26,Toscana,844,163,16883,4635,15876,153418,1254,v6
2021-02-26,Lazio,1830,217,35433,5851,33386,229129,1539,v6
2021-02-26,Piemonte,1938,163,15123,9351,13022,239982,1526,v6
2021-02-26,Emilia-Romagna,2092,211,39222,10489,36919,255361,2575,v6
2021-02-26,Campania,1294,144,73701,4259,72263,257304,2519,v6
2021-02-26,Veneto,784,106,23439,9814,22549,327571,1174,v6
2021-02-26,Liguria,491,52,5183,3620,4640,77379,351,v6
2021-02-26,Valle d'Aosta,8,1,141,415,132,8011,13,v6
2021-02-27,Lombardia,4062,435,63714,28324,59217,591500,4191,v6
2021-02-27,Basilicata,82,7,3951,371,3862,15534,120,v6
2021-02-27,PA Trento,173,38,3655,1206,3444,27054,341,v6
2021-02-27,Calabria,187,20,6304,680,6097,37714,187,v6
2021-02-27,Sardegna,217,19,12835,1153,12599,41098,87,v6
2021-02-27,Umbria,421,78,8215,1037,7716,44471,230,v6
2021-02-27,PA Bolzano,213,32,6784,1026,6539,42793,371,v6
2021-02-27,Abruzzo,611,77,12723,1698,12035,53900,355,v6
2021-02-27,Marche,571,77,10059,2240,9411,67269,798,v6
2021-02-27,Molise,95,17,1738,349,1626,10547,63,v6
2021-02-27,Friuli Venezia Giulia,355,62,9985,2834,9568,71335,468,v6
2021-02-27,Puglia,1239,161,32457,3907,31057,145469,1123,v6
2021-02-27,Sicilia,734,134,25771,4117,24903,152105,518,v6
2021-02-27,Toscana,887,166,17429,4655,16376,154515,1126,v6
2021-02-27,Lazio,1814,216,35664,5871,33634,230443,1347,v6
2021-02-27,Piemonte,1956,166,15643,9365,13521,240956,1188,v6
2021-02-27,Emilia-Romagna,2178,214,40671,10521,38279,257881,2542,v6
2021-02-27,Campania,1301,138,74991,4273,73552,259308,2215,v6
2021-02-27,Veneto,776,107,24032,9837,23149,328538,1285,v6
2021-02-27,Liguria,491,50,5201,3628,4660,77730,351,v6
2021-02-27,Valle d'Aosta,9,2,144,415,133,8021,10,v6
2021-02-28,Lombardia,4118,426,66341,28361,61797,594685,3529,v6
2021-02-28,Basilicata,85,10,4032,371,3937,15635,101,v6
2021-02-28,PA Trento,185,39,3933,1206,3709,27234,329,v6
2021-02-28,Calabria,190,20,6264,683,6054,37874,160,v6
2021-02-28,Sardegna,215,19,12855,1158,12621,41175,77,v6
2021-02-28,Umbria,436,77,8141,1050,7628,44683,212,v6
2021-02-28,PA Bolzano,218,33,6702,1031,6451,42965,226,v6
2021-02-28,Abruzzo,622,82,13244,1701,12540,54468,568,v6
2021-02-28,Marche,582,72,10230,2252,9576,67857,588,v6
2021-02-28,Molise,95,17,1776,351,1664,10691,144,v6
2021-02-28,Friuli Venezia Giulia,361,61,10082,2841,9660,71577,341,v6
2021-02-28,Puglia,1228,170,33081,3923,31683,146516,1053,v6
2021-02-28,Sicilia,725,133,25982,4138,25124,152558,453,v6
2021-02-28,Toscana,909,168,18049,4668,16972,155552,1068,v6
2021-02-28,Lazio,1767,213,35801,5883,33821,231757,1341,v6
2021-02-28,Piemonte,2015,168,16077,9369,13894,241794,902,v6
2021-02-28,Emilia-Romagna,2255,227,42678,10543,40196,260475,2610,v6
2021-02-28,Campania,1341,130,77023,4278,75552,261517,2561,v6
2021-02-28,Veneto,781,112,24519,9847,23626,329449,911,v6
2021-02-28,Liguria,500,52,5383,3630,4831,77978,248,v6
2021-02-28,Valle d'Aosta,10,2,174,415,162,8054,33,v6
2021-03-02,Lombardia,4408,476,67690,28458,62806,599354,3762,v6
2021-03-02,Basilicata,92,9,4184,375,4083,15857,147,v6
2021-03-02,PA Trento,191,42,3668,1209,3435,27341,220,v6
2021-03-02,Calabria,195,20,6265,693,6050,38127,102,v6
2021-03-02,Sardegna,206,20,12739,1170,12513,41290,70,v6
2021-03-02,Umbria,446,78,8099,1062,7575,45051,289,v6
2021-03-02,PA Bolzano,208,31,6892,1043,6653,43150,236,v6
2021-03-02,Abruzzo,634,85,13055,1720,12336,54910,246,v6
2021-03-02,Marche,570,78,9772,2275,9124,68718,415,v6
2021-03-02,Molise,94,19,1684,354,1571,10750,18,v6
2021-03-02,Friuli Venezia Giulia,380,61,10206,2856,9765,72005,479,v6
2021-03-02,Puglia,1269,163,33111,3992,31679,148149,1021,v6
2021-03-02,Sicilia,726,123,25729,4170,24880,153602,566,v6
2021-03-02,Toscana,989,174,18828,4699,17665,157448,1058,v6
2021-03-02,Lazio,1831,226,35795,5940,33738,233851,1188,v6
2021-03-02,Piemonte,2139,180,17333,9395,15014,244156,1609,v6
2021-03-02,Emilia-Romagna,2476,239,45847,10610,43132,265076,2040,v6
2021-03-02,Campania,1360,133,79285,4334,77792,264934,2046,v6
2021-03-02,Veneto,823,118,25224,9874,24283,330816,1228,v6
2021-03-02,Liguria,520,50,5427,3644,4857,78624,337,v6
2021-03-02,Valle d'Aosta,13,2,163,415,148,8063,6,v6
2021-03-03,Lombardia,4545,506,69336,28518,64285,602818,4590,v6
2021-03-03,Basilicata,101,10,4247,375,4136,15981,124,v6
2021-03-03,PA Trento,182,47,3753,1211,3524,27499,357,v6
2021-03-03,Calabria,201,20,6259,697,6038,38357,230,v6
2021-03-03,Sardegna,192,20,12706,1173,12494,41391,101,v6
2021-03-03,Umbria,431,83,7938,1067,7424,45352,301,v6
2021-03-03,PA Bolzano,205,33,6763,1044,6525,43330,280,v6
2021-03-03,Abruzzo,638,82,13040,1731,12320,55479,573,v6
2021-03-03,Marche,561,84,9912,2286,9267,69477,759,v6
2021-03-03,Molise,94,19,1758,357,1645,10866,116,v6
2021-03-03,Friuli Venezia Giulia,386,62,10555,2866,10107,72492,693,v6
2021-03-03,Puglia,1280,168,33668,4021,32220,149387,1261,v6
2021-03-03,Sicilia,696,117,25129,4187,24316,154141,539,v6
2021-03-03,Toscana,1021,171,19259,4727,18067,158570,1163,v6
2021-03-03,Lazio,1828,237,35789,5975,33724,235293,1520,v6
2021-03-03,Piemonte,2140,181,17931,9411,15610,245418,1537,v6
2021-03-03,Emilia-Romagna,2528,251,46698,10650,43919,267487,2456,v6
2021-03-03,Campania,1356,137,81252,4374,79759,267215,2635,v6
2021-03-03,Veneto,840,128,25764,9891,24796,331808,1272,v6
2021-03-03,Liguria,526,53,5498,3659,4919,78992,368,v6
2021-03-03,Valle d'Aosta,12,2,166,415,152,8072,9,v6
2021-03-04,Lombardia,4735,532,72394,28577,67127,607373,5174,v6
2021-03-04,Basilicata,97,10,4187,376,4080,16103,122,v6
2021-03-04,PA Trento,180,46,3701,1213,3475,27546,229,v6
2021-03-04,Calabria,202,21,6354,700,6131,38583,226,v6
2021-03-04,Sardegna,193,23,12701,1177,12485,41472,81,v6
2021-03-04,Umbria,436,82,7737,1075,7219,45619,267,v6
2021-03-04,PA Bolzano,197,36,6657,1048,6424,43492,253,v6
2021-03-04,Abruzzo,651,85,13079,1758,12343,56031,552,v6
2021-03-04,Marche,580,87,10170,2295,9503,70396,919,v6
2021-03-04,Molise,100,21,1725,359,1604,10922,56,v6
2021-03-04,Friuli Venezia Giulia,392,63,10940,2876,10485,72885,643,v6
2021-03-04,Puglia,1287,162,33806,4053,32357,150814,1438,v6
2021-03-04,Sicilia,676,118,24545,4201,23751,154701,560,v6
2021-03-04,Toscana,1029,173,19703,4750,18501,159775,1239,v6
2021-03-04,Lazio,1860,241,36043,5997,33942,236912,1702,v6
2021-03-04,Piemonte,2171,188,19157,9437,16798,247314,2167,v6
2021-03-04,Emilia-Romagna,2600,259,48128,10675,45269,270009,2545,v6
2021-03-04,Campania,1357,140,82958,4414,81461,269668,2780,v6
2021-03-04,Veneto,866,131,26601,9911,25604,333295,1487,v6
2021-03-04,Liguria,535,55,5685,3666,5095,79406,414,v6
2021-03-04,Valle d'Aosta,13,2,168,416,153,8083,11,v6
2021-03-05,Lombardia,4804,543,76128,28638,70781,611853,5210,v6
2021-03-05,Basilicata,95,12,3876,376,3769,16267,164,v6
2021-03-05,PA Trento,179,48,3913,1216,3686,27783,406,v6
2021-03-05,Calabria,211,23,6387,700,6153,38843,260,v6
2021-03-05,Sardegna,192,25,12686,1179,12469,41561,89,v6
2021-03-05,Umbria,431,86,7603,1082,7086,45914,295,v6
2021-03-05,PA Bolzano,194,36,6336,1052,6106,43653,230,v6
2021-03-05,Abruzzo,657,87,13116,1766,12372,56503,473,v6
